phase,url,source_file,page_type,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,title,title_length,meta_description,description_length,h1,heading_structure,word_count,lang,published_date,modified_date,author,breadcrumbs,schema_types,internal_inbound_links,internal_outbound_links,external_outbound_links,broken_internal_links,broken_external_links,image_count,missing_alt,missing_dimensions,page_depth,orphan,sitemap_included,duplicate_title,duplicate_description,content_hash,issues
after,https://docs.kujolang.ai/tools/site-kit/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/site-kit/,200,SiteKit | Kujo Docs,19,"Vendor an accessible, semantic, token-driven design system for static sites.",76,SiteKit,H1:SiteKit > H2:Use it when… > H2:Install or vendor > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,174,en,,,Kujo,no,BlogPosting|Organization,6,28,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,3a259cd76a3361e911c1ceb419babe291848b1fd4ee6b083202bb5cc8abcba05,
after,https://docs.kujolang.ai/tools/siteprobe/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/siteprobe/,200,SiteProbe | Kujo Docs,21,Crawl a bounded website surface and preserve deterministic intelligence evidence.,81,SiteProbe,H1:SiteProbe > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,154,en,,,Kujo,no,BlogPosting|Organization,6,27,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,ad637b7169ce4a5f5f1ab9844098f2684d414c42785f205aaa7f8610329126c4,
after,https://docs.kujolang.ai/tools/source/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/source/,200,Source | Kujo Docs,18,"Coordinate agent-first software work, evidence, decisions, and canonical Git state.",83,Source,H1:Source > H2:Use it when… > H2:Interface overview > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,229,en,,,Kujo,no,BlogPosting|Organization,4,27,1,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,e5d9c153c7fbf8369c700c9b6fca4e2dade434c8b69e90fd50829025a42cfd92,
after,https://docs.kujolang.ai/tools/spec/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/spec/,200,Spec | Kujo Docs,16,"Turn a request into a structured, checkable task contract.",58,Spec,H1:Spec > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,243,en,,,Kujo,no,BlogPosting|Organization,15,31,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,a1af7c935a44cca46dca6879ffb817e62b653d7dd2fc4592eb82dd18bd71be3a,
after,https://docs.kujolang.ai/tools/storydesk/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/storydesk/,200,StoryDesk | Kujo Docs,21,"Plan editorial work with immutable ideas, commissions, assignments, handoffs, and queues.",89,StoryDesk,H1:StoryDesk > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,156,en,,,Kujo,no,BlogPosting|Organization,7,27,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,7c4dcd88796975b86c88bebea779572b0d81fb8d0f493a41e86171ba74ae5150,
after,https://docs.kujolang.ai/tools/tribunal/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/tribunal/,200,Tribunal | Kujo Docs,20,"Turn consequential proposals into adversarial, replayable decision evidence.",76,Tribunal,H1:Tribunal > H2:Use it when… > H2:Current release: 1.0.1 > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Recover an interrupted index update > H2:Reference > H2:On this page,286,en,,,Kujo,no,BlogPosting|Organization,5,27,6,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,34458615262941c6754b0b1e76072e95e68505315309d8d2bcf76f33ab237b05,
after,https://docs.kujolang.ai/tools/versionseal/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/versionseal/,200,VersionSeal | Kujo Docs,23,Bind human approval and authority to an exact checksum-verified version.,72,VersionSeal,H1:VersionSeal > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,151,en,,,Kujo,no,BlogPosting|Organization,6,27,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,e8728f4da2cb16ff2c6adbd6328705c4bc1f28e69d2c14666e4c173427651620,
after,https://docs.kujolang.ai/tools/ward/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/ward/,200,Ward | Kujo Docs,16,Monitor Dependabot alerts locally and prepare reviewable remediation plans.,75,Ward,H1:Ward > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,266,en,,,Kujo,no,BlogPosting|Organization,6,31,1,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,d9c0b1eb59e5c8abbda070a54255df0e6ebb4799d6f016e8b7348f4f4c34ab2a,
after,https://docs.kujolang.ai/tools/watchdog/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/watchdog/,200,Watchdog | Kujo Docs,20,"Observe AI requests, tools, costs, latency, errors, and audit events.",69,Watchdog,H1:Watchdog > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,246,en,,,Kujo,no,BlogPosting|Organization,10,31,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,48f5ae1693a8c321362be4860158ee65107d093e8d82c661f540c111e8931d3a,
after,https://docs.kujolang.ai/tools/workcell/,generated route,page,200,,yes,"default index,follow",https://docs.kujolang.ai/tools/workcell/,200,Workcell | Kujo Docs,20,Run bounded Kujo and agent workflows in disposable Docker or Podman workspaces.,79,Workcell,H1:Workcell > H2:Use it when… > H2:Interface overview > H2:Portable backends > H2:Five-minute example > H2:Evidence and recovery > H2:Boundaries > H2:Reference > H2:On this page,341,en,,,Kujo,no,BlogPosting|Organization,7,27,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,11ee00097eddb6e84f1d0952e39043b9e6f40eebb2a930745d4f20c1e3f399f0,
after,https://docs.kujolang.ai/upgrade/,content/pages/upgrade.md,page,200,,yes,"default index,follow",https://docs.kujolang.ai/upgrade/,200,Upgrade the Kujo runtime | Kujo Docs,36,"Learn kujo upgrade syntax, read-only checks, JSON output, package-manager boundaries, and backup recovery. The command is implemented but unreleased.",149,Upgrade the Kujo runtime,H1:Upgrade the Kujo runtime > H2:Prerequisites > H2:Availability and first upgrade > H2:Check or install an update > H2:Package managers and executable paths > H2:JSON output and exit codes > H2:Verification and recovery > H2:On this page,932,en,,,Kujo,no,Organization|WebSite,99,32,4,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,1,no,yes,no,no,03cbbf538a375660ff03efcc00b4aae210537d1b1f4299789f8e2261f84669b1,
