phase,url,source_file,page_type,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,title,title_length,meta_description,description_length,h1,heading_structure,word_count,lang,published_date,modified_date,author,breadcrumbs,schema_types,internal_inbound_links,internal_outbound_links,external_outbound_links,broken_internal_links,broken_external_links,image_count,missing_alt,missing_dimensions,page_depth,orphan,sitemap_included,duplicate_title,duplicate_description,content_hash,issues
after,https://docs.kujolang.ai/tools/searchbridge/,content/tools/searchbridge.md,page,200,200,yes,"default index,follow",https://docs.kujolang.ai/tools/searchbridge/,200,SearchBridge | Kujo Docs,24,"Fetch normalized search, analytics, page-performance, backlink, keyword, and indexing evidence through bounded provider contracts.",130,SearchBridge,H1:SearchBridge > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Provider status in 1.0.0 > H2:Boundaries > H2:Reference > H2:On this page,294,en,,,Kujo,no,BlogPosting|Organization|Person,6,26,4,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,40e84a3f7c029eeaf3f074069db03b35263eeee7f8cb5598c56173de83933702,
after,https://docs.kujolang.ai/tools/shipcheck/,content/tools/shipcheck.md,page,200,200,yes,"default index,follow",https://docs.kujolang.ai/tools/shipcheck/,200,ShipCheck | Kujo Docs,21,Scan release readiness and produce a gate report.,49,ShipCheck,H1:ShipCheck > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,206,en,,,Kujo,no,BlogPosting|Organization|Person,11,30,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,2d5bc387d0c2d516005ad3fab95b6044ffbae29a2c2d8c4145010affa55ca96e,
after,https://docs.kujolang.ai/tools/site-kit/,content/tools/site-kit.md,page,200,200,yes,"default index,follow",https://docs.kujolang.ai/tools/site-kit/,200,SiteKit | Kujo Docs,19,"Vendor an accessible, semantic, token-driven design system for static sites.",76,SiteKit,H1:SiteKit > H2:Use it when… > H2:Install or vendor > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,172,en,,,Kujo,no,BlogPosting|Organization|Person,6,27,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,e9243bb712bb65473d6b9de29c9f13dff52ef99662b3966ffcc8f0f8346a67dd,
after,https://docs.kujolang.ai/tools/siteprobe/,content/tools/siteprobe.md,page,200,200,yes,"default index,follow",https://docs.kujolang.ai/tools/siteprobe/,200,SiteProbe | Kujo Docs,21,Crawl a bounded website surface and preserve deterministic intelligence evidence.,81,SiteProbe,H1:SiteProbe > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,152,en,,,Kujo,no,BlogPosting|Organization|Person,6,26,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,fc848ee3ea6c0b949562495f6313bb36943ab66cc8f6ae3e802d6b7eff9f20b4,
after,https://docs.kujolang.ai/tools/source/,content/tools/source.md,page,200,200,yes,"default index,follow",https://docs.kujolang.ai/tools/source/,200,Source | Kujo Docs,18,"Coordinate agent-first software work, evidence, decisions, and canonical Git state.",83,Source,H1:Source > H2:Use it when… > H2:Interface overview > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,227,en,,,Kujo,no,BlogPosting|Organization|Person,4,26,1,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,feda3ac353cae17aa5d91f724e3fb7472af7ffc156cd3e3781a2e4c994893a9c,
after,https://docs.kujolang.ai/tools/spec/,content/tools/spec.md,page,200,200,yes,"default index,follow",https://docs.kujolang.ai/tools/spec/,200,Spec | Kujo Docs,16,"Turn a request into a structured, checkable task contract.",58,Spec,H1:Spec > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,241,en,,,Kujo,no,BlogPosting|Organization|Person,15,30,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,86471c4f85aa1c5491c22b14b57225762e9a1f2b0f94c3824ee51579de905f48,
after,https://docs.kujolang.ai/tools/storydesk/,content/tools/storydesk.md,page,200,200,yes,"default index,follow",https://docs.kujolang.ai/tools/storydesk/,200,StoryDesk | Kujo Docs,21,"Plan editorial work with immutable ideas, commissions, assignments, handoffs, and queues.",89,StoryDesk,H1:StoryDesk > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,154,en,,,Kujo,no,BlogPosting|Organization|Person,7,26,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,451cd1f1c440bd57995702b9acb3cde73719028748265723b6977c90977f3e50,
after,https://docs.kujolang.ai/tools/tribunal/,content/tools/tribunal.md,page,200,200,yes,"default index,follow",https://docs.kujolang.ai/tools/tribunal/,200,Tribunal | Kujo Docs,20,"Turn consequential proposals into adversarial, replayable decision evidence.",76,Tribunal,H1:Tribunal > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,154,en,,,Kujo,no,BlogPosting|Organization|Person,5,26,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,182b66f6728bc3c42326938f6b0f59577d6b0a4c237951836e12fd653ad90380,
after,https://docs.kujolang.ai/tools/versionseal/,content/tools/versionseal.md,page,200,200,yes,"default index,follow",https://docs.kujolang.ai/tools/versionseal/,200,VersionSeal | Kujo Docs,23,Bind human approval and authority to an exact checksum-verified version.,72,VersionSeal,H1:VersionSeal > H2:Use it when… > H2:Five-minute example > H2:What you get > H2:Boundaries > H2:Reference > H2:On this page,149,en,,,Kujo,no,BlogPosting|Organization|Person,6,26,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,c7b494e155fc12d2377de730de12221869af2068c1da62f3bf366097d67108fb,
after,https://docs.kujolang.ai/tools/ward/,content/tools/ward.md,page,200,200,yes,"default index,follow",https://docs.kujolang.ai/tools/ward/,200,Ward | Kujo Docs,16,Monitor Dependabot alerts locally and prepare reviewable remediation plans.,75,Ward,H1:Ward > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,264,en,,,Kujo,no,BlogPosting|Organization|Person,6,30,1,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,e1b6e0fa6d1d9d8c3299defbae62486940b9a732c3caa3090036f4b13a7177f1,
after,https://docs.kujolang.ai/tools/watchdog/,content/tools/watchdog.md,page,200,200,yes,"default index,follow",https://docs.kujolang.ai/tools/watchdog/,200,Watchdog | Kujo Docs,20,"Observe AI requests, tools, costs, latency, errors, and audit events.",69,Watchdog,H1:Watchdog > H2:Use it when… > H2:Interface overview > H2:Main workflows > H2:Five-minute example > H2:What you get > H2:How it fits > H2:Boundaries > H2:Reference > H2:On this page,244,en,,,Kujo,no,BlogPosting|Organization|Person,10,30,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,7986e7ab2a625f57facf6eee1fa6b5ca4ecedeb27ac430139fb4b5d42df0df31,
after,https://docs.kujolang.ai/tools/workcell/,content/tools/workcell.md,page,200,200,yes,"default index,follow",https://docs.kujolang.ai/tools/workcell/,200,Workcell | Kujo Docs,20,Run bounded Kujo and agent workflows in disposable Docker or Podman workspaces.,79,Workcell,H1:Workcell > H2:Use it when… > H2:Interface overview > H2:Portable backends > H2:Five-minute example > H2:Evidence and recovery > H2:Boundaries > H2:Reference > H2:On this page,339,en,,,Kujo,no,BlogPosting|Organization|Person,7,26,2,0,NOT AVAILABLE — DATA ACCESS REQUIRED,2,0,0,2,no,yes,no,no,d6f1bb6017c0f4f068dfd2fe624468d74f9a539b786e3f7630820d30bded4d60,
